Sector_BusEq,Sector_Chems,Sector_Durbl,Sector_Enrgy,Sector_Hlth,Sector_Manuf,Sector_Money,Sector_NoDur,Sector_Other,Sector_Shops,Sector_Telcm,Sector_Utils,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,ROE - Return On Equity,ROA - Return On Assets,Operating Cash Flow Per Share,Free Cash Flow Per Share
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346,0.3891,0.6886,26.6726,6.9528,6.9528,5.9609,3.4723,1.3317,16.1976,5.2423,-1.7676,-1.7043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0262,0.5081,1.1091,100.0,17.153,17.153,13.0457,13.0413,0.3132,8.0814,2.5498,0.2758,-0.0358
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0262,0.5081,1.1091,100.0,17.153,17.153,13.0457,13.0413,0.3132,8.0814,2.5498,0.2758,-0.0358
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0262,0.5081,1.1091,100.0,17.153,17.153,13.0457,13.0413,0.3132,8.0814,2.5498,0.2758,-0.0358
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7985,0.1982,0.4241,11.7301,2.8725,2.8725,2.5496,1.984,2.4443,11.1571,4.8495,-3.2783,-3.4623
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7985,0.1982,0.4241,11.7301,2.8725,2.8725,2.5496,1.984,2.4443,11.1571,4.8495,-3.2783,-3.4623
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0094,0.26,0.4221,12.5182,3.6994,3.6994,3.237,3.2393,1.6348,10.3602,4.4942,2.5125,2.4312
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0094,0.26,0.4221,12.5182,3.6994,3.6994,3.237,3.2393,1.6348,10.3602,4.4942,2.5125,2.4312
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0245,0.1182,0.2597,53.2329,10.8511,10.8511,10.3831,13.1048,0.4576,7.868,4.6283,-3.7387,-3.3386
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0245,0.1182,0.2597,53.2329,10.8511,10.8511,10.3831,13.1048,0.4576,7.868,4.6283,-3.7387,-3.3386
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6521,0.5444,1.2255,100.0,17.1972,17.1972,12.5576,8.266,0.4552,9.4478,3.7714,0.7793,-0.1538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2602,0.0038,0.0041,29.8023,13.477,13.477,13.4,9.2773,1.8082,49.2479,17.9852,1.1178,1.0012
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.595,0.4135,0.7087,66.5939,29.9367,29.9367,28.7803,21.5361,0.3271,15.2522,7.2081,0.0183,0.0121
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.595,0.4135,0.7087,66.5939,29.9367,29.9367,28.7803,21.5361,0.3271,15.2522,7.2081,0.0183,0.0121
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.595,0.4135,0.7087,66.5939,29.9367,29.9367,28.7803,21.5361,0.3271,15.2522,7.2081,0.0183,0.0121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2973,0.4496,0.8173,45.2425,8.6522,8.6522,7.9379,5.0008,1.2363,24.6554,6.202,2.2303,1.5291
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.9158,11.8289,33.3999,-2.8151,-2.8151,-7.2285,-7.3193,1.4616,-215.508,-10.6982,0.0687,-0.2593
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.9158,11.8289,33.3999,-2.8151,-2.8151,-7.2285,-7.3193,1.4616,-215.508,-10.6982,0.0687,-0.2593
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3984,0.3769,0.619,35.5211,24.0856,24.0856,22.4888,17.2567,0.6679,25.0018,12.1548,-0.3043,0.9782
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3984,0.3769,0.619,35.5211,24.0856,24.0856,22.4888,17.2567,0.6679,25.0018,12.1548,-0.3043,0.9782
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654,0.1788,0.3799,43.3292,-1.4442,-1.4442,-1.7357,-6.4308,2.4825,-34.9896,-14.8325,-2.6116,-1.7199
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8666,0.409,0.697,30.3831,14.6219,14.6219,7.6776,5.8963,0.2293,4.7022,1.8544,0.3459,-0.7486
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.582,0.2433,0.3341,68.722,30.5865,30.5865,42.4225,31.6928,0.2983,15.4491,9.5205,0.8363,0.7559
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4367,0.3378,0.6502,6.2471,-2.2579,-2.2579,-3.8284,3.8086,0.5861,-3.0454,-1.322,-0.217,-2.706
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4367,0.3378,0.6502,6.2471,-2.2579,-2.2579,-3.8284,3.8086,0.5861,-3.0454,-1.322,-0.217,-2.706
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4367,0.3378,0.6502,6.2471,-2.2579,-2.2579,-3.8284,3.8086,0.5861,-3.0454,-1.322,-0.217,-2.706
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4367,0.3378,0.6502,6.2471,-2.2579,-2.2579,-3.8284,3.8086,0.5861,-3.0454,-1.322,-0.217,-2.706
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4792,0.362,0.621,29.2816,15.5335,15.5335,14.7247,9.2247,1.0709,24.3241,9.8667,1.1647,-2.7858
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8811,0.985,68.3568,40.3012,15.4039,15.4039,12.6469,8.2708,1.0508,992.9731,9.1126,0.3028,-0.4456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7055,0.4609,1.038,62.8143,16.2933,16.2933,13.3057,10.9345,0.2949,11.638,3.4385,-0.4969,0.8294
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8453,0.6389,1.7822,45.8729,24.0716,24.0716,17.3028,10.7455,0.4569,16.3543,4.9096,0.6781,0.7224
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8453,0.6389,1.7822,45.8729,24.0716,24.0716,17.3028,10.7455,0.4569,16.3543,4.9096,0.6781,0.7224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1153,0.4349,0.7695,29.4826,0.2,0.2,-0.1247,-0.2708,1.6327,-2.2437,-0.4422,3.0353,-0.1491
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9498,0.0361,0.0624,66.348,41.7954,41.7954,37.7329,31.6848,0.5278,28.3242,17.1353,-0.1248,-0.108
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6751,0.4779,0.9371,19.779,9.3864,9.3864,8.3734,4.3997,1.2029,16.6853,6.6218,-0.2236,-0.3249
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8013,0.4515,0.9581,67.8143,20.2809,20.2809,14.2001,4.9503,0.2774,7.7475,2.4617,-0.0304,-1.1056
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7611,0.6994,2.573,54.4843,18.4575,18.4575,10.282,5.4394,0.6636,20.2409,3.7153,1.3086,1.0362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7611,0.6994,2.573,54.4843,18.4575,18.4575,10.282,5.4394,0.6636,20.2409,3.7153,1.3086,1.0362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7611,0.6994,2.573,54.4843,18.4575,18.4575,10.282,5.4394,0.6636,20.2409,3.7153,1.3086,1.0362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7611,0.6994,2.573,54.4843,18.4575,18.4575,10.282,5.4394,0.6636,20.2409,3.7153,1.3086,1.0362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7611,0.6994,2.573,54.4843,18.4575,18.4575,10.282,5.4394,0.6636,20.2409,3.7153,1.3086,1.0362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7611,0.6994,2.573,54.4843,18.4575,18.4575,10.282,5.4394,0.6636,20.2409,3.7153,1.3086,1.0362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5621,0.4876,1.1803,61.1829,19.0944,19.0944,14.671,9.9752,0.2751,9.4535,2.6711,1.0034,-0.0857
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4633,0.5254,1.2112,100.0,33.3112,33.3112,23.5802,14.0485,0.1877,8.7487,2.6811,1.0888,1.3248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9739,0.5049,1.0198,2.4943,0.6541,0.6541,0.5602,0.2293,5.553,14.3991,1.3086,2.873,2.6098
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9739,0.5049,1.0198,2.4943,0.6541,0.6541,0.5602,0.2293,5.553,14.3991,1.3086,2.873,2.6098
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9424,0.8585,6.0664,2.5958,0.3105,0.3105,0.1978,-0.1016,4.8622,-22.4154,-0.4941,11.7878,11.8478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9739,0.5049,1.0198,2.4943,0.6541,0.6541,0.5602,0.2293,5.553,14.3991,1.3086,2.873,2.6098
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9533,0.5396,1.1915,77.9594,30.8578,30.8578,27.8373,25.709,0.2907,20.0093,7.4744,3.4025,3.3536
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7837,0.6225,1.7128,18.4178,7.8509,7.8509,4.1938,3.6969,0.8626,11.5714,3.2579,0.7681,0.6618
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3016,0.4747,0.9041,31.6865,19.3546,19.3546,18.1929,13.2654,0.7652,24.3439,10.2378,0.1896,0.1104
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6634,0.089,0.1715,65.7701,24.1869,24.1869,23.5835,20.287,0.4866,13.7371,9.8725,0.1242,0.1978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6815,0.4457,0.9422,60.147,31.938,31.938,29.3245,19.5823,0.3302,20.8305,7.9284,0.0925,-0.1941
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6815,0.4457,0.9422,60.147,31.938,31.938,29.3245,19.5823,0.3302,20.8305,7.9284,0.0925,-0.1941
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6815,0.4457,0.9422,60.147,31.938,31.938,29.3245,19.5823,0.3302,20.8305,7.9284,0.0925,-0.1941
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6815,0.4457,0.9422,60.147,31.938,31.938,29.3245,19.5823,0.3302,20.8305,7.9284,0.0925,-0.1941
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6815,0.4457,0.9422,60.147,31.938,31.938,29.3245,19.5823,0.3302,20.8305,7.9284,0.0925,-0.1941
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6815,0.4457,0.9422,60.147,31.938,31.938,29.3245,19.5823,0.3302,20.8305,7.9284,0.0925,-0.1941
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6815,0.4457,0.9422,60.147,31.938,31.938,29.3245,19.5823,0.3302,20.8305,7.9284,0.0925,-0.1941
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7508,0.2855,0.3997,97.6203,-59.5363,-59.5363,-59.5363,-72.8731,0.205,-22.4331,-11.2811,-3.5027,-8.0502
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7508,0.2855,0.3997,97.6203,-59.5363,-59.5363,-59.5363,-72.8731,0.205,-22.4331,-11.2811,-3.5027,-8.0502
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7508,0.2855,0.3997,97.6203,-59.5363,-59.5363,-59.5363,-72.8731,0.205,-22.4331,-11.2811,-3.5027,-8.0502
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7508,0.2855,0.3997,97.6203,-59.5363,-59.5363,-59.5363,-72.8731,0.205,-22.4331,-11.2811,-3.5027,-8.0502
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0801,0.2063,0.3164,38.588,28.7223,28.7223,29.2585,21.6144,0.7885,35.4201,17.042,0.381,0.3032
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0801,0.2063,0.3164,38.588,28.7223,28.7223,29.2585,21.6144,0.7885,35.4201,17.042,0.381,0.3032
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0801,0.2063,0.3164,38.588,28.7223,28.7223,29.2585,21.6144,0.7885,35.4201,17.042,0.381,0.3032
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0801,0.2063,0.3164,38.588,28.7223,28.7223,29.2585,21.6144,0.7885,35.4201,17.042,0.381,0.3032
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0801,0.2063,0.3164,38.588,28.7223,28.7223,29.2585,21.6144,0.7885,35.4201,17.042,0.381,0.3032
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0801,0.2063,0.3164,38.588,28.7223,28.7223,29.2585,21.6144,0.7885,35.4201,17.042,0.381,0.3032
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0801,0.2063,0.3164,38.588,28.7223,28.7223,29.2585,21.6144,0.7885,35.4201,17.042,0.381,0.3032
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0801,0.2063,0.3164,38.588,28.7223,28.7223,29.2585,21.6144,0.7885,35.4201,17.042,0.381,0.3032
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0801,0.2063,0.3164,38.588,28.7223,28.7223,29.2585,21.6144,0.7885,35.4201,17.042,0.381,0.3032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6682,0.2197,0.2883,5.8718,3.4913,3.4913,3.8546,2.7684,1.8456,11.4773,5.1208,-0.3473,-0.333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.825,0.6245,1.7478,12.0074,1.9407,1.9407,-2.0966,-2.9946,2.0343,-23.8267,-6.0747,-0.1118,0.5334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3289,0.5255,2.3724,16.4202,4.2381,4.2381,3.0985,2.045,2.8248,20.6074,5.3532,2.2873,1.6507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1108,0.4483,0.9068,24.7672,0.7515,0.7515,-1.8951,3.8066,0.5605,2.0095,0.6593,-0.7266,-0.6301
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1108,0.4483,0.9068,24.7672,0.7515,0.7515,-1.8951,3.8066,0.5605,2.0095,0.6593,-0.7266,-0.6301
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2669,0.2697,0.4462,79.6133,14.3843,14.3843,12.6599,9.9047,0.4617,11.0566,4.5994,0.2022,0.1209
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2669,0.2697,0.4462,79.6133,14.3843,14.3843,12.6599,9.9047,0.4617,11.0566,4.5994,0.2022,0.1209
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2669,0.2697,0.4462,79.6133,14.3843,14.3843,12.6599,9.9047,0.4617,11.0566,4.5994,0.2022,0.1209
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8629,0.7865,3.9263,13.3372,-1.1131,-1.1131,-6.277,-6.0489,1.4365,-41.9042,-6.2381,0.8235,0.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5423,0.4328,0.9063,55.7335,20.9168,20.9168,16.9175,10.7645,0.3225,9.5663,3.3677,0.4607,-0.5502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7885,1.6435,-2.6655,52.0817,19.3157,19.3157,17.5479,11.2898,1.2639,-65.958,14.2687,0.9039,-0.84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7885,1.6435,-2.6655,52.0817,19.3157,19.3157,17.5479,11.2898,1.2639,-65.958,14.2687,0.9039,-0.84
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1376,0.0017,0.3275,40.9274,17.7492,17.7492,18.376,14.8234,0.319,18.6291,3.8759,0.5323,0.4493
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0625,0.0019,0.0019,41.2388,18.412,18.412,18.9304,13.2788,0.3304,28.6264,4.1573,0.3786,0.4243
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0625,0.0019,0.0019,41.2388,18.412,18.412,18.9304,13.2788,0.3304,28.6264,4.1573,0.3786,0.4243
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3592,0.448,0.8214,52.0662,23.9156,23.9156,21.4977,19.9883,0.649,29.5079,13.2287,3.8484,3.6613
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346,0.3891,0.6886,26.6726,6.9528,6.9528,5.9609,3.4723,1.3317,16.1976,5.2423,-1.7676,-1.7043
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9783,0.7627,3.2503,34.0271,8.414,8.414,0.838,0.6239,0.7117,3.1205,0.5623,-0.5589,-0.6681
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5976,0.1728,0.2207,19.5715,11.6452,11.6452,10.7002,7.0018,0.8517,9.2419,6.0048,-0.3927,0.1942
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5976,0.1728,0.2207,19.5715,11.6452,11.6452,10.7002,7.0018,0.8517,9.2419,6.0048,-0.3927,0.1942
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5976,0.1728,0.2207,19.5715,11.6452,11.6452,10.7002,7.0018,0.8517,9.2419,6.0048,-0.3927,0.1942
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5976,0.1728,0.2207,19.5715,11.6452,11.6452,10.7002,7.0018,0.8517,9.2419,6.0048,-0.3927,0.1942
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9426,0.4892,1.0801,44.2155,5.2693,5.2693,3.9839,21.3747,0.3732,3.712,1.2488,0.2388,1.041
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9426,0.4892,1.0801,44.2155,5.2693,5.2693,3.9839,21.3747,0.3732,3.712,1.2488,0.2388,1.041
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9426,0.4892,1.0801,44.2155,5.2693,5.2693,3.9839,21.3747,0.3732,3.712,1.2488,0.2388,1.041
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9426,0.4892,1.0801,44.2155,5.2693,5.2693,3.9839,21.3747,0.3732,3.712,1.2488,0.2388,1.041
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6426,0.5014,1.1638,41.0833,21.0932,21.0932,15.7647,11.7059,0.4495,16.7447,4.7429,0.9454,1.0103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6426,0.5014,1.1638,41.0833,21.0932,21.0932,15.7647,11.7059,0.4495,16.7447,4.7429,0.9454,1.0103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6426,0.5014,1.1638,41.0833,21.0932,21.0932,15.7647,11.7059,0.4495,16.7447,4.7429,0.9454,1.0103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6426,0.5014,1.1638,41.0833,21.0932,21.0932,15.7647,11.7059,0.4495,16.7447,4.7429,0.9454,1.0103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6426,0.5014,1.1638,41.0833,21.0932,21.0932,15.7647,11.7059,0.4495,16.7447,4.7429,0.9454,1.0103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.6651,0.8462,5.501,17.9987,3.8045,3.8045,-0.4696,2.3489,0.7084,12.5119,1.6902,2.0376,2.0164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.6651,0.8462,5.501,17.9987,3.8045,3.8045,-0.4696,2.3489,0.7084,12.5119,1.6902,2.0376,2.0164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.6651,0.8462,5.501,17.9987,3.8045,3.8045,-0.4696,2.3489,0.7084,12.5119,1.6902,2.0376,2.0164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.9751,0.7063,2.4053,16.7409,3.1699,3.1699,1.3537,21.1436,0.6755,54.9788,14.3859,2.496,2.4513
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7432,0.4272,0.7859,50.9235,19.0149,19.0149,18.0204,14.0303,0.6786,23.4514,9.5204,0.2114,-0.1396
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7432,0.4272,0.7859,50.9235,19.0149,19.0149,18.0204,14.0303,0.6786,23.4514,9.5204,0.2114,-0.1396
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7432,0.4272,0.7859,50.9235,19.0149,19.0149,18.0204,14.0303,0.6786,23.4514,9.5204,0.2114,-0.1396
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8418,0.1662,0.1995,54.1836,6.8957,6.8957,6.0485,4.0847,0.651,4.0658,2.659,3.5303,3.0325
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8418,0.1662,0.1995,54.1836,6.8957,6.8957,6.0485,4.0847,0.651,4.0658,2.659,3.5303,3.0325
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8418,0.1662,0.1995,54.1836,6.8957,6.8957,6.0485,4.0847,0.651,4.0658,2.659,3.5303,3.0325
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0445,0.0509,0.0539,87.932,40.9397,40.9397,40.6728,30.2454,0.6779,27.2018,20.5495,2.5625,2.3827
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0445,0.0509,0.0539,87.932,40.9397,40.9397,40.6728,30.2454,0.6779,27.2018,20.5495,2.5625,2.3827
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0445,0.0509,0.0539,87.932,40.9397,40.9397,40.6728,30.2454,0.6779,27.2018,20.5495,2.5625,2.3827
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0445,0.0509,0.0539,87.932,40.9397,40.9397,40.6728,30.2454,0.6779,27.2018,20.5495,2.5625,2.3827
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9288,0.2962,0.4208,83.6822,-12.3973,-12.3973,-16.665,-17.8796,0.3027,-8.7682,-5.4121,-0.065,0.4541
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9288,0.2962,0.4208,83.6822,-12.3973,-12.3973,-16.665,-17.8796,0.3027,-8.7682,-5.4121,-0.065,0.4541
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9288,0.2962,0.4208,83.6822,-12.3973,-12.3973,-16.665,-17.8796,0.3027,-8.7682,-5.4121,-0.065,0.4541
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9288,0.2962,0.4208,83.6822,-12.3973,-12.3973,-16.665,-17.8796,0.3027,-8.7682,-5.4121,-0.065,0.4541
